date,period,value,field,symbol
2016-10-29,2016-09-30,0.739007,dup.taxBurden,sh600519
2017-04-15,2016-12-31,0.748424,dup.taxBurden,sh600519
2017-04-25,2017-03-31,0.74755,dup.taxBurden,sh600519
2017-07-28,2017-06-30,0.748868,dup.taxBurden,sh600519
2017-10-26,2017-09-30,0.749714,dup.taxBurden,sh600519
2018-03-28,2017-12-31,0.748745,dup.taxBurden,sh600519
2018-04-28,2018-03-31,0.750093,dup.taxBurden,sh600519
2018-08-02,2018-06-30,0.744779,dup.taxBurden,sh600519
2018-10-29,2018-09-30,0.746862,dup.taxBurden,sh600519
2019-03-29,2018-12-31,0.744273,dup.taxBurden,sh600519
2019-04-25,2019-03-31,0.74995,dup.taxBurden,sh600519
2019-07-18,2019-06-30,0.749255,dup.taxBurden,sh600519
2019-10-16,2019-09-30,0.750182,dup.taxBurden,sh600519
2007-04-28,2007-03-31,1.031569,dup.intBurden,sh600519
2007-08-17,2007-06-30,1.024822,dup.intBurden,sh600519
2007-10-23,2007-09-30,1.015449,dup.intBurden,sh600519
2008-03-13,2007-12-31,1.009994,dup.intBurden,sh600519
2008-04-22,2008-03-31,1.033546,dup.intBurden,sh600519
2008-08-28,2008-06-30,1.014929,dup.intBurden,sh600519
2008-10-27,2008-09-30,1.014322,dup.intBurden,sh600519
2009-03-25,2008-12-31,1.019403,dup.intBurden,sh600519
2009-04-21,2009-03-31,1.050074,dup.intBurden,sh600519
2009-08-07,2009-06-30,1.022992,dup.intBurden,sh600519
2009-10-24,2009-09-30,1.01734,dup.intBurden,sh600519
2010-04-02,2009-12-31,1.022472,dup.intBurden,sh600519
2010-04-26,2010-03-31,1.02648,dup.intBurden,sh600519
2010-08-12,2010-06-30,1.023324,dup.intBurden,sh600519
2010-10-29,2010-09-30,1.023849,dup.intBurden,sh600519
2011-03-21,2010-12-31,1.025318,dup.intBurden,sh600519
2011-04-23,2011-03-31,1.020562,dup.intBurden,sh600519
2011-08-31,2011-06-30,1.022288,dup.intBurden,sh600519
2011-10-18,2011-09-30,1.024037,dup.intBurden,sh600519
2012-04-11,2011-12-31,1.029395,dup.intBurden,sh600519
2012-04-26,2012-03-31,1.023867,dup.intBurden,sh600519
2012-08-10,2012-06-30,1.019534,dup.intBurden,sh600519
2012-10-26,2012-09-30,1.02082,dup.intBurden,sh600519
2013-03-29,2012-12-31,1.023064,dup.intBurden,sh600519
2013-04-18,2013-03-31,1.022888,dup.intBurden,sh600519
2013-08-31,2013-06-30,1.024214,dup.intBurden,sh600519
2013-10-16,2013-09-30,1.022438,dup.intBurden,sh600519
2014-03-25,2013-12-31,1.02045,dup.intBurden,sh600519
2014-04-25,2014-03-31,1.004562,dup.intBurden,sh600519
2014-08-29,2014-06-30,1.005317,dup.intBurden,sh600519
2014-10-30,2014-09-30,1.006349,dup.intBurden,sh600519
2015-04-21,2014-12-31,1.005699,dup.intBurden,sh600519
2015-04-21,2015-03-31,1.001045,dup.intBurden,sh600519
2015-08-28,2015-06-30,1.001749,dup.intBurden,sh600519
2015-10-23,2015-09-30,1.003236,dup.intBurden,sh600519
2016-03-24,2015-12-31,1.003141,dup.intBurden,sh600519
2016-04-21,2016-03-31,1.000421,dup.intBurden,sh600519
2016-08-27,2016-06-30,1.000998,dup.intBurden,sh600519
2016-10-29,2016-09-30,1.000072,dup.intBurden,sh600519
2017-04-15,2016-12-31,1.00142,dup.intBurden,sh600519
2017-04-25,2017-03-31,1.00338,dup.intBurden,sh600519
2017-07-28,2017-06-30,1.002465,dup.intBurden,sh600519
2017-10-26,2017-09-30,1.00138,dup.intBurden,sh600519
2018-03-28,2017-12-31,1.001546,dup.intBurden,sh600519
2018-04-28,2018-03-31,1.000284,dup.intBurden,sh600519
2018-08-02,2018-06-30,1.000287,dup.intBurden,sh600519
2018-10-29,2018-09-30,1.000123,dup.intBurden,sh600519
2019-03-29,2018-12-31,1.000284,dup.intBurden,sh600519
2019-04-25,2019-03-31,1.000021,dup.intBurden,sh600519
2019-07-18,2019-06-30,1.000257,dup.intBurden,sh600519
2019-10-16,2019-09-30,1.000013,dup.intBurden,sh600519
2008-03-01,2007-12-31,34.79,ex.roeWa,sh600519
2012-03-23,2011-12-31,40.39,ex.roeWa,sh600519
2019-07-13,2019-06-30,0.0,ex.roeWa,sh600519
2008-03-01,2007-12-31,3.05,ex.eps,sh600519
2012-03-23,2011-12-31,8.44,ex.eps,sh600519
2019-07-13,2019-06-30,0.0,ex.eps,sh600519
2004-03-12,2003-12-31,50.0,fc.rangeUp,sh600519
2012-03-23,2011-12-31,73.49,fc.rangeUp,sh600519
2013-01-25,2012-12-31,50.0,fc.rangeUp,sh600519
2018-01-31,2017-12-31,58.0,fc.rangeUp,sh600519
2020-01-02,2019-12-31,15.0,fc.rangeUp,sh600519
2004-03-12,2003-12-31,0.0,fc.rangeDown,sh600519
2012-03-23,2011-12-31,73.49,fc.rangeDown,sh600519
2013-01-25,2012-12-31,50.0,fc.rangeDown,sh600519
2018-01-31,2017-12-31,58.0,fc.rangeDown,sh600519
2020-01-02,2019-12-31,15.0,fc.rangeDown,sh600519
2004-03-12,2003-12-31,25.0,fc.rangeMid,sh600519
2012-03-23,2011-12-31,73.49,fc.rangeMid,sh600519
2013-01-25,2012-12-31,50.0,fc.rangeMid,sh600519
2018-01-31,2017-12-31,58.0,fc.rangeMid,sh600519
2020-01-02,2019-12-31,15.0,fc.rangeMid,sh600519
